     64.00,      3.00,     64.00,    128.00,     40.00,      1.00,     14.75,     21.86,     23.80	
     64.00,      3.00,     64.00,    128.00,     41.00,      1.00,     14.67,     21.61,     24.65	
     64.00,      3.00,     64.00,    128.00,     42.00,      1.00,     14.69,     22.06,     24.85	
     64.00,      3.00,     64.00,    128.00,     43.00,      1.00,     14.65,     22.06,     24.79	
     64.00,      3.00,     64.00,    128.00,     44.00,      1.00,     14.62,     22.08,     24.75	
     64.00,      3.00,     64.00,    128.00,     45.00,      1.00,     14.46,     21.89,     23.55	
     64.00,      3.00,     64.00,    128.00,     46.00,      1.00,     14.44,     21.87,     23.56	
     64.00,      3.00,     64.00,    128.00,     47.00,      1.00,     14.43,     21.86,     23.47	
     64.00,      3.00,     64.00,    128.00,     48.00,      1.00,     14.27,     21.81,     23.43	
     64.00,      3.00,     64.00,    128.00,     49.00,      1.00,     14.08,     21.23,     23.77	
     64.00,      3.00,     64.00,    128.00,     50.00,      1.00,     14.23,     23.80,     23.87	
     64.00,      3.00,     64.00,    128.00,     11.00,      1.00,     16.81,     22.24,     26.07	
